GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,Barghest Minion 1,Hero 1,Barghest Minion 3,Barghest Minion 2,Hero 3,Hero 2,Hero 4,Goblin Minion 3,Goblin Minion 4,Goblin Minion 1,Goblin Minion 2,Goblin Master,Barghest Master
-428145664,Descent2e,0,ABOUT_TO_START,0,0,2,2,"(7,2)","(2,15)",,,,"(2,16)",,,,"(2,5)","(2,4)","(3,5)","(10,6)"
-428145664,Descent2e,0,ROUND_OVER,14,7,2,2,"(7,2)","(6,16)",,,,"(2,16)",,,,"(2,5)","(2,4)","(4,15)","(10,6)"
-428145664,Descent2e,1,ROUND_OVER,42,6,2,2,"(7,2)","(5,15)",,,,"(7,14)",,,,"(3,14)","(5,7)","(7,7)","(10,6)"
-428145664,Descent2e,2,ROUND_OVER,58,6,2,2,"(7,2)","(4,14)",,,,"(7,14)",,,,"(5,16)","(8,4)","(7,7)","(10,6)"
-428145664,Descent2e,3,ROUND_OVER,77,6,2,2,"(7,2)","(7,16)",,,,"(6,15)",,,,"(8,4)","(10,5)","(7,7)","(10,6)"
-428145664,Descent2e,4,ROUND_OVER,89,7,2,2,"(7,2)","(7,15)",,,,"(6,15)",,,,"(8,4)","(10,5)","(7,7)","(10,6)"
-428145664,Descent2e,5,ROUND_OVER,98,7,2,2,"(7,2)","(7,15)",,,,"(6,15)",,,,"(8,4)","(10,5)","(7,7)","(10,6)"
-428145664,Descent2e,6,ROUND_OVER,110,7,2,2,"(7,2)","(7,14)",,,,"(6,15)",,,,"(8,4)","(10,5)","(7,7)","(10,6)"
-428145664,Descent2e,7,ROUND_OVER,118,7,2,2,"(7,2)","(7,14)",,,,"(6,15)",,,,"(8,4)","(10,5)","(7,7)","(10,6)"
-428145664,Descent2e,8,ROUND_OVER,126,7,2,2,"(7,2)","(7,14)",,,,"(6,15)",,,,"(8,4)","(10,5)","(7,7)","(10,6)"
-428145664,Descent2e,9,ROUND_OVER,134,7,2,2,"(7,2)","(7,14)",,,,"(6,15)",,,,"(8,4)","(10,5)","(7,7)","(10,6)"
-428145664,Descent2e,10,ROUND_OVER,143,7,2,2,"(7,2)","(7,14)",,,,"(6,15)",,,,"(8,4)","(10,5)","(7,7)","(10,6)"
-428145664,Descent2e,11,ROUND_OVER,156,7,2,2,"(7,2)","(7,14)",,,,"(9,14)",,,,"(8,4)","(10,5)","(7,7)","(10,6)"
-428145664,Descent2e,12,ROUND_OVER,165,7,2,2,"(7,2)","(7,14)",,,,"(9,14)",,,,"(8,4)","(10,5)","(7,7)","(10,6)"
-428145664,Descent2e,13,ROUND_OVER,173,7,2,2,"(7,2)","(7,14)",,,,"(9,14)",,,,"(8,4)","(10,5)","(7,7)","(10,6)"
-428145664,Descent2e,14,ROUND_OVER,184,7,2,2,"(7,2)","(7,14)",,,,"(9,14)",,,,"(8,4)","(10,5)","(7,7)","(10,6)"
-428145664,Descent2e,15,ROUND_OVER,194,7,2,2,"(7,2)","(7,14)",,,,"(9,14)",,,,"(8,4)","(10,5)","(7,7)","(10,6)"
-428145664,Descent2e,16,ROUND_OVER,205,7,2,2,"(7,2)","(7,14)",,,,"(9,14)",,,,"(8,4)","(10,5)","(7,7)","(10,6)"
-428145664,Descent2e,17,ROUND_OVER,214,7,2,2,"(7,2)","(7,14)",,,,"(9,14)",,,,"(8,4)","(10,5)","(7,7)","(10,6)"
-428145664,Descent2e,18,ROUND_OVER,222,7,2,2,"(7,2)","(7,14)",,,,"(9,14)",,,,"(8,4)","(10,5)","(7,7)","(10,6)"
-428145664,Descent2e,19,ROUND_OVER,233,7,2,2,"(7,2)","(7,14)",,,,"(9,14)",,,,"(8,4)","(10,5)","(7,7)","(10,6)"
-428145664,Descent2e,20,GAME_OVER,234,0,2,2,"(7,2)","(7,14)",,,,"(9,14)",,,,"(8,4)","(10,5)","(7,7)","(10,6)"
301571211,Descent2e,0,ABOUT_TO_START,0,0,2,3,"(8,3)","(2,15)",,,,"(2,16)",,,,"(2,2)","(2,7)","(5,7)","(6,2)"
301571211,Descent2e,0,ROUND_OVER,15,7,2,3,"(9,4)","(3,15)",,,,"(2,16)",,,,"(5,6)","(2,7)","(5,7)","(6,2)"
301571211,Descent2e,1,ROUND_OVER,22,7,2,3,"(9,4)","(3,15)",,,,"(2,16)",,,,"(5,6)","(2,7)","(5,7)","(6,2)"
301571211,Descent2e,2,ROUND_OVER,33,7,2,3,"(9,4)","(3,15)",,,,"(2,16)",,,,"(5,6)","(2,7)","(5,15)","(6,2)"
301571211,Descent2e,3,ROUND_OVER,54,7,2,3,"(9,4)","(4,12)",,,,"(3,9)",,,,"(5,6)","(2,7)","(5,15)","(6,2)"
301571211,Descent2e,4,ROUND_OVER,69,7,2,3,"(9,4)","(3,10)",,,,"(3,9)",,,,"(5,6)","(2,7)","(5,15)","(6,2)"
301571211,Descent2e,5,ROUND_OVER,100,7,2,3,"(9,4)","(4,12)",,,,"(3,7)",,,,"(5,6)","(2,7)","(5,15)","(6,2)"
301571211,Descent2e,6,GAME_OVER,101,0,2,3,"(9,4)","(4,12)",,,,"(3,7)",,,,"(5,6)","(2,7)","(5,15)","(6,2)"
-1349591403,Descent2e,0,ABOUT_TO_START,0,0,2,4,"(9,6)","(2,16)",,,,"(2,15)",,,,"(4,4)","(4,6)","(2,5)","(11,6)"
-1349591403,Descent2e,0,ROUND_OVER,18,7,2,4,"(9,6)","(2,16)",,,,"(6,15)",,,,"(4,13)","(4,6)","(5,13)","(11,6)"
-1349591403,Descent2e,1,ROUND_OVER,27,7,2,4,"(9,6)","(2,16)",,,,"(6,15)",,,,"(4,16)","(4,6)","(5,13)","(11,6)"
-1349591403,Descent2e,2,ROUND_OVER,42,6,2,4,"(9,6)","(5,16)",,,,"(6,15)",,,,"(4,6)","(9,3)","(3,16)","(11,6)"
-1349591403,Descent2e,3,ROUND_OVER,77,7,2,4,"(9,6)","(10,14)",,,,"(6,15)",,,,"(4,6)","(9,3)","(3,16)","(11,6)"
-1349591403,Descent2e,4,ROUND_OVER,111,6,2,4,"(9,6)","(8,12)",,,,"(5,16)",,,,"(4,9)","(9,3)","(7,5)","(11,6)"
-1349591403,Descent2e,5,ROUND_OVER,128,7,2,4,"(9,6)","(8,12)",,,,"(5,14)",,,,"(3,16)","(9,3)","(7,5)","(11,6)"
-1349591403,Descent2e,6,ROUND_OVER,156,6,2,4,"(9,6)","(8,12)",,,,"(6,14)",,,,"(9,3)","(8,4)","(7,5)","(11,6)"
-1349591403,Descent2e,7,ROUND_OVER,165,7,2,4,"(9,6)","(8,12)",,,,"(6,14)",,,,"(9,3)","(8,4)","(7,5)","(11,6)"
-1349591403,Descent2e,8,ROUND_OVER,174,7,2,4,"(9,6)","(8,12)",,,,"(6,14)",,,,"(9,3)","(8,4)","(7,5)","(11,6)"
-1349591403,Descent2e,9,ROUND_OVER,184,7,2,4,"(9,6)","(8,12)",,,,"(6,14)",,,,"(9,3)","(8,4)","(7,5)","(11,6)"
-1349591403,Descent2e,10,ROUND_OVER,198,7,2,4,"(9,6)","(8,12)",,,,"(6,14)",,,,"(9,3)","(8,4)","(7,5)","(11,6)"
-1349591403,Descent2e,11,ROUND_OVER,214,7,2,4,"(9,6)","(8,12)",,,,"(6,14)",,,,"(9,3)","(8,4)","(7,5)","(11,6)"
-1349591403,Descent2e,12,ROUND_OVER,226,7,2,4,"(9,6)","(8,12)",,,,"(6,14)",,,,"(9,3)","(8,4)","(7,5)","(11,6)"
-1349591403,Descent2e,13,ROUND_OVER,242,7,2,4,"(9,6)","(8,12)",,,,"(6,14)",,,,"(9,3)","(8,4)","(7,5)","(11,6)"
-1349591403,Descent2e,14,ROUND_OVER,253,7,2,4,"(9,6)","(8,12)",,,,"(6,14)",,,,"(9,3)","(8,4)","(7,5)","(11,6)"
-1349591403,Descent2e,15,ROUND_OVER,267,7,2,4,"(9,6)","(8,12)",,,,"(6,14)",,,,"(9,3)","(8,4)","(7,5)","(11,6)"
-1349591403,Descent2e,16,ROUND_OVER,283,7,2,4,"(9,6)","(8,12)",,,,"(6,14)",,,,"(9,3)","(8,4)","(7,5)","(11,6)"
-1349591403,Descent2e,17,ROUND_OVER,294,7,2,4,"(9,6)","(8,12)",,,,"(6,14)",,,,"(9,3)","(8,4)","(7,5)","(11,6)"
-1349591403,Descent2e,18,ROUND_OVER,305,7,2,4,"(9,6)","(8,12)",,,,"(6,14)",,,,"(9,3)","(8,4)","(7,5)","(11,6)"
-1349591403,Descent2e,19,ROUND_OVER,317,7,2,4,"(9,6)","(8,12)",,,,"(6,14)",,,,"(9,3)","(8,4)","(7,5)","(11,6)"
-1349591403,Descent2e,20,GAME_OVER,318,0,2,4,"(9,6)","(8,12)",,,,"(6,14)",,,,"(9,3)","(8,4)","(7,5)","(11,6)"
187172682,Descent2e,0,ABOUT_TO_START,0,0,2,5,"(10,6)","(2,16)",,,,"(2,15)",,,,"(2,6)","(3,5)","(4,7)","(9,3)"
187172682,Descent2e,0,ROUND_OVER,14,7,2,5,"(10,6)","(2,16)",,,,"(5,16)",,,,"(2,6)","(3,5)","(5,14)","(9,3)"
187172682,Descent2e,1,ROUND_OVER,43,6,2,5,"(8,3)","(4,17)",,,,"(4,14)",,,,"(2,6)","(3,9)","(6,5)","(9,3)"
187172682,Descent2e,2,ROUND_OVER,65,7,2,5,"(8,3)","(4,16)",,,,"(4,12)",,,,"(4,9)","(3,10)","(4,8)","(9,4)"
187172682,Descent2e,3,ROUND_OVER,88,7,2,5,"(8,3)","(5,15)",,,,"(3,11)",,,,"(5,14)","(2,15)","(4,11)","(9,4)"
187172682,Descent2e,4,ROUND_OVER,113,6,2,5,"(10,6)","(5,13)",,,,"(3,10)",,,,"(5,14)","(2,15)","(6,5)","(9,4)"
187172682,Descent2e,5,ROUND_OVER,131,7,2,5,"(10,6)","(4,12)",,,,"(3,10)",,,,"(5,14)","(2,15)","(6,5)","(9,4)"
187172682,Descent2e,6,ROUND_OVER,152,6,2,5,"(10,6)","(5,15)",,,,"(3,10)",,,,"(4,17)","(9,2)","(6,5)","(9,4)"
187172682,Descent2e,7,GAME_OVER,153,0,2,5,"(10,6)","(5,15)",,,,"(3,10)",,,,"(4,17)","(9,2)","(6,5)","(9,4)"
204511687,Descent2e,0,ABOUT_TO_START,0,0,2,6,"(6,4)","(1,16)",,,,"(1,15)",,,,"(2,7)","(4,5)","(5,3)","(11,5)"
204511687,Descent2e,0,ROUND_OVER,32,7,2,6,"(6,4)","(5,13)",,,,"(3,14)",,,,"(2,7)","(5,14)","(3,7)","(11,5)"
204511687,Descent2e,1,ROUND_OVER,62,7,2,6,"(2,2)","(4,9)",,,,"(5,9)",,,,"(2,7)","(5,14)","(3,7)","(11,5)"
204511687,Descent2e,2,ROUND_OVER,69,7,2,6,"(2,2)","(4,9)",,,,"(5,9)",,,,"(2,7)","(5,14)","(3,7)","(11,5)"
204511687,Descent2e,3,ROUND_OVER,101,7,2,6,"(5,2)","(4,8)",,,,"(4,10)",,,,"(2,7)","(5,14)","(3,7)","(11,5)"
204511687,Descent2e,4,GAME_OVER,102,0,2,6,"(5,2)","(4,8)",,,,"(4,10)",,,,"(2,7)","(5,14)","(3,7)","(11,5)"
-1704375242,Descent2e,0,ABOUT_TO_START,0,0,2,7,"(11,5)","(1,15)",,,,"(2,15)",,,,"(4,5)","(5,7)","(2,4)","(8,2)"
-1704375242,Descent2e,0,ROUND_OVER,17,7,2,7,"(9,2)","(1,15)",,,,"(2,15)",,,,"(4,8)","(5,7)","(4,13)","(8,2)"
-1704375242,Descent2e,1,ROUND_OVER,35,7,2,7,"(9,2)","(1,15)",,,,"(6,14)",,,,"(4,8)","(5,7)","(3,15)","(8,2)"
-1704375242,Descent2e,2,ROUND_OVER,47,7,2,7,"(9,2)","(1,15)",,,,"(6,14)",,,,"(4,8)","(5,7)","(3,15)","(8,2)"
-1704375242,Descent2e,3,ROUND_OVER,62,7,2,7,"(9,2)","(1,15)",,,,"(4,11)",,,,"(4,8)","(5,7)","(3,15)","(8,2)"
-1704375242,Descent2e,4,ROUND_OVER,93,7,2,7,"(9,2)","(2,16)",,,,"(4,12)",,,,"(4,8)","(5,7)","(3,15)","(8,2)"
-1704375242,Descent2e,5,GAME_OVER,94,0,2,7,"(9,2)","(2,16)",,,,"(4,12)",,,,"(4,8)","(5,7)","(3,15)","(8,2)"
-1536407514,Descent2e,0,ABOUT_TO_START,0,0,2,8,"(6,3)","(2,15)",,,,"(1,16)",,,,"(3,5)","(3,4)","(5,5)","(10,3)"
-1536407514,Descent2e,0,ROUND_OVER,18,7,2,8,"(7,3)","(3,13)",,,,"(1,16)",,,,"(3,5)","(3,4)","(4,14)","(9,6)"
-1536407514,Descent2e,1,ROUND_OVER,50,6,2,8,"(7,3)","(4,13)",,,,"(7,14)",,,,"(3,5)","(3,4)","(7,2)","(9,6)"
-1536407514,Descent2e,2,ROUND_OVER,63,7,2,8,"(7,3)","(3,12)",,,,"(7,14)",,,,"(3,5)","(3,4)","(6,3)","(9,6)"
-1536407514,Descent2e,3,ROUND_OVER,75,7,2,8,"(7,3)","(3,12)",,,,"(7,14)",,,,"(3,5)","(4,10)","(6,3)","(9,6)"
-1536407514,Descent2e,4,ROUND_OVER,88,7,2,8,"(7,3)","(3,12)",,,,"(7,14)",,,,"(3,5)","(4,15)","(6,3)","(9,6)"
-1536407514,Descent2e,5,ROUND_OVER,113,6,2,8,"(7,3)","(5,10)",,,,"(5,14)",,,,"(3,5)","(7,2)","(6,3)","(9,6)"
-1536407514,Descent2e,6,ROUND_OVER,126,7,2,8,"(7,3)","(5,10)",,,,"(5,14)",,,,"(5,7)","(7,2)","(6,3)","(9,6)"
-1536407514,Descent2e,7,ROUND_OVER,137,7,2,8,"(7,3)","(5,10)",,,,"(5,14)",,,,"(5,7)","(7,2)","(6,3)","(9,6)"
-1536407514,Descent2e,8,ROUND_OVER,147,7,2,8,"(7,3)","(5,10)",,,,"(5,14)",,,,"(5,7)","(7,2)","(6,3)","(9,6)"
-1536407514,Descent2e,9,ROUND_OVER,161,7,2,8,"(7,3)","(5,10)",,,,"(5,14)",,,,"(4,11)","(7,2)","(6,3)","(9,6)"
-1536407514,Descent2e,10,ROUND_OVER,174,7,2,8,"(7,3)","(5,10)",,,,"(5,14)",,,,"(4,11)","(7,2)","(6,3)","(9,6)"
-1536407514,Descent2e,11,ROUND_OVER,200,6,2,8,"(7,3)","(4,10)",,,,"(4,11)",,,,"(7,2)","(6,6)","(6,3)","(9,6)"
-1536407514,Descent2e,12,ROUND_OVER,209,7,2,8,"(7,3)","(4,10)",,,,"(4,11)",,,,"(7,2)","(6,6)","(6,3)","(9,6)"
-1536407514,Descent2e,13,ROUND_OVER,219,7,2,8,"(7,3)","(4,10)",,,,"(4,11)",,,,"(7,2)","(6,6)","(6,3)","(9,6)"
-1536407514,Descent2e,14,ROUND_OVER,229,7,2,8,"(7,3)","(4,10)",,,,"(4,11)",,,,"(7,2)","(6,6)","(6,3)","(9,6)"
-1536407514,Descent2e,15,ROUND_OVER,239,7,2,8,"(7,3)","(4,10)",,,,"(4,11)",,,,"(7,2)","(6,6)","(6,3)","(9,6)"
-1536407514,Descent2e,16,ROUND_OVER,248,7,2,8,"(7,3)","(4,10)",,,,"(4,11)",,,,"(7,2)","(6,6)","(6,3)","(9,6)"
-1536407514,Descent2e,17,ROUND_OVER,258,7,2,8,"(7,3)","(4,10)",,,,"(4,11)",,,,"(7,2)","(6,6)","(6,3)","(9,6)"
-1536407514,Descent2e,18,ROUND_OVER,269,7,2,8,"(7,3)","(4,10)",,,,"(4,11)",,,,"(7,2)","(6,6)","(6,3)","(9,6)"
-1536407514,Descent2e,19,ROUND_OVER,303,7,2,8,"(7,3)","(4,10)",,,,"(5,14)",,,,"(7,2)","(6,6)","(6,3)","(9,6)"
-1536407514,Descent2e,20,GAME_OVER,304,0,2,8,"(7,3)","(4,10)",,,,"(5,14)",,,,"(7,2)","(6,6)","(6,3)","(9,6)"
827361904,Descent2e,0,ABOUT_TO_START,0,0,2,9,"(10,3)","(1,15)",,,,"(2,16)",,,,"(5,5)","(2,6)","(3,6)","(8,6)"
827361904,Descent2e,0,ROUND_OVER,26,7,2,9,"(10,5)","(2,16)",,,,"(6,16)",,,,"(5,5)","(2,6)","(3,6)","(8,6)"
827361904,Descent2e,1,ROUND_OVER,42,7,2,9,"(10,5)","(5,15)",,,,"(6,15)",,,,"(9,9)","(2,6)","(3,6)","(8,6)"
827361904,Descent2e,2,ROUND_OVER,60,7,2,9,"(10,3)","(5,14)",,,,"(6,15)",,,,"(8,13)","(2,6)","(3,10)","(10,4)"
827361904,Descent2e,3,ROUND_OVER,69,7,2,9,"(10,3)","(5,14)",,,,"(6,15)",,,,"(6,17)","(2,6)","(3,10)","(10,4)"
827361904,Descent2e,4,ROUND_OVER,91,7,2,9,"(10,3)","(7,14)",,,,"(7,12)",,,,"(6,17)","(2,6)","(3,10)","(10,4)"
827361904,Descent2e,5,ROUND_OVER,101,7,2,9,"(10,3)","(7,14)",,,,"(7,12)",,,,"(6,17)","(2,6)","(3,10)","(10,4)"
827361904,Descent2e,6,ROUND_OVER,120,6,2,9,"(10,3)","(9,13)",,,,"(7,12)",,,,"(2,6)","(10,6)","(5,15)","(10,4)"
827361904,Descent2e,7,GAME_OVER,143,3,2,9,"(10,3)","(7,14)",,,,"(8,12)",,,,"(2,6)","(10,6)","(5,15)","(10,4)"
847152417,Descent2e,0,ABOUT_TO_START,0,0,2,10,"(11,6)","(1,15)",,,,"(1,16)",,,,"(2,6)","(2,2)","(5,6)","(6,5)"
847152417,Descent2e,0,ROUND_OVER,29,7,2,10,"(11,7)","(4,11)",,,,"(3,12)",,,,"(2,6)","(2,7)","(5,6)","(9,4)"
847152417,Descent2e,1,ROUND_OVER,41,7,2,10,"(11,7)","(4,11)",,,,"(3,12)",,,,"(2,6)","(2,7)","(3,10)","(9,4)"
847152417,Descent2e,2,ROUND_OVER,52,7,2,10,"(11,7)","(5,10)",,,,"(3,12)",,,,"(2,6)","(2,7)","(3,10)","(9,4)"
847152417,Descent2e,3,ROUND_OVER,61,7,2,10,"(11,7)","(5,10)",,,,"(3,12)",,,,"(2,6)","(2,7)","(3,10)","(9,4)"
847152417,Descent2e,4,ROUND_OVER,68,7,2,10,"(11,7)","(5,10)",,,,"(3,12)",,,,"(2,6)","(2,7)","(3,10)","(9,4)"
847152417,Descent2e,5,ROUND_OVER,80,7,2,10,"(11,7)","(5,8)",,,,"(3,12)",,,,"(2,6)","(2,7)","(3,10)","(9,4)"
847152417,Descent2e,6,ROUND_OVER,88,7,2,10,"(11,7)","(5,8)",,,,"(3,12)",,,,"(2,6)","(2,7)","(3,10)","(9,4)"
847152417,Descent2e,7,ROUND_OVER,95,7,2,10,"(11,7)","(5,8)",,,,"(3,12)",,,,"(2,6)","(2,7)","(3,10)","(9,4)"
847152417,Descent2e,8,ROUND_OVER,107,7,2,10,"(11,7)","(5,8)",,,,"(3,12)",,,,"(2,6)","(2,7)","(5,14)","(9,4)"
847152417,Descent2e,9,ROUND_OVER,120,7,2,10,"(11,7)","(5,8)",,,,"(3,10)",,,,"(2,6)","(2,7)","(5,14)","(9,4)"
847152417,Descent2e,10,ROUND_OVER,144,6,2,10,"(11,7)","(5,8)",,,,"(3,8)",,,,"(2,7)","(10,5)","(5,14)","(9,4)"
847152417,Descent2e,11,ROUND_OVER,188,7,2,10,"(11,7)","(3,9)",,,,"(2,6)",,,,"(2,7)","(10,5)","(5,14)","(10,4)"
847152417,Descent2e,12,GAME_OVER,189,0,2,10,"(11,7)","(3,9)",,,,"(2,6)",,,,"(2,7)","(10,5)","(5,14)","(10,4)"
1142908333,Descent2e,0,ABOUT_TO_START,0,0,2,11,"(8,2)","(2,15)",,,,"(1,15)",,,,"(2,3)","(3,2)","(5,5)","(6,2)"
1142908333,Descent2e,0,ROUND_OVER,35,7,2,11,"(8,2)","(3,9)",,,,"(5,15)",,,,"(3,7)","(4,7)","(4,13)","(6,2)"
1142908333,Descent2e,1,ROUND_OVER,45,7,2,11,"(8,2)","(3,9)",,,,"(5,15)",,,,"(3,7)","(4,7)","(4,16)","(6,2)"
1142908333,Descent2e,2,ROUND_OVER,61,7,2,11,"(8,2)","(5,4)",,,,"(4,12)",,,,"(3,7)","(4,7)","(4,16)","(6,2)"
1142908333,Descent2e,3,ROUND_OVER,68,7,2,11,"(8,2)","(5,4)",,,,"(4,12)",,,,"(3,7)","(4,7)","(4,16)","(6,2)"
1142908333,Descent2e,4,ROUND_OVER,97,7,2,11,"(8,2)","(7,3)",,,,"(3,12)",,,,"(3,7)","(4,7)","(4,16)","(6,2)"
1142908333,Descent2e,5,GAME_OVER,98,0,2,11,"(8,2)","(7,3)",,,,"(3,12)",,,,"(3,7)","(4,7)","(4,16)","(6,2)"
-1064674997,Descent2e,0,ABOUT_TO_START,0,0,2,12,"(9,4)","(2,16)",,,,"(1,16)",,,,"(2,6)","(3,3)","(5,5)","(6,4)"
-1064674997,Descent2e,0,ROUND_OVER,13,7,2,12,"(9,4)","(2,16)",,,,"(2,15)",,,,"(2,6)","(3,3)","(6,15)","(6,4)"
-1064674997,Descent2e,1,ROUND_OVER,53,7,2,12,"(6,4)","(4,11)",,,,"(4,12)",,,,"(2,6)","(3,3)","(6,15)","(8,7)"
-1064674997,Descent2e,2,ROUND_OVER,73,7,2,12,"(6,4)","(3,9)",,,,"(5,14)",,,,"(2,6)","(4,7)","(6,15)","(8,7)"
-1064674997,Descent2e,3,ROUND_OVER,110,6,2,12,"(6,4)","(5,4)",,,,"(5,14)",,,,"(2,6)","(10,3)","(6,15)","(8,7)"
-1064674997,Descent2e,4,GAME_OVER,111,0,2,12,"(6,4)","(5,4)",,,,"(5,14)",,,,"(2,6)","(10,3)","(6,15)","(8,7)"
223436599,Descent2e,0,ABOUT_TO_START,0,0,2,13,"(6,2)","(2,15)",,,,"(2,16)",,,,"(3,7)","(5,4)","(4,6)","(10,4)"
223436599,Descent2e,0,ROUND_OVER,12,7,2,13,"(6,2)","(2,15)",,,,"(5,16)",,,,"(3,7)","(3,9)","(4,6)","(10,4)"
223436599,Descent2e,1,ROUND_OVER,19,7,2,13,"(6,2)","(2,15)",,,,"(5,16)",,,,"(3,7)","(3,9)","(4,6)","(10,4)"
223436599,Descent2e,2,ROUND_OVER,27,7,2,13,"(6,2)","(2,15)",,,,"(5,16)",,,,"(3,7)","(3,9)","(4,6)","(10,4)"
223436599,Descent2e,3,ROUND_OVER,36,7,2,13,"(6,2)","(2,15)",,,,"(5,16)",,,,"(3,7)","(5,14)","(4,6)","(10,4)"
223436599,Descent2e,4,ROUND_OVER,54,7,2,13,"(6,2)","(9,14)",,,,"(5,16)",,,,"(3,7)","(5,14)","(4,6)","(10,4)"
223436599,Descent2e,5,ROUND_OVER,69,7,2,13,"(6,2)","(8,9)",,,,"(5,16)",,,,"(3,7)","(5,14)","(4,6)","(10,4)"
223436599,Descent2e,6,ROUND_OVER,102,7,2,13,"(6,2)","(8,6)",,,,"(9,16)",,,,"(3,7)","(5,14)","(4,6)","(10,4)"
223436599,Descent2e,7,GAME_OVER,103,0,2,13,"(6,2)","(8,6)",,,,"(9,16)",,,,"(3,7)","(5,14)","(4,6)","(10,4)"
-312833850,Descent2e,0,ABOUT_TO_START,0,0,2,14,"(8,2)","(2,15)",,,,"(1,16)",,,,"(2,3)","(4,4)","(5,4)","(9,5)"
-312833850,Descent2e,0,ROUND_OVER,23,7,2,14,"(8,2)","(6,15)",,,,"(5,16)",,,,"(4,7)","(4,8)","(4,12)","(9,5)"
-312833850,Descent2e,1,ROUND_OVER,35,7,2,14,"(8,2)","(6,15)",,,,"(8,13)",,,,"(4,7)","(4,8)","(3,14)","(9,5)"
-312833850,Descent2e,2,ROUND_OVER,62,7,2,14,"(8,2)","(6,15)",,,,"(7,10)",,,,"(4,7)","(4,8)","(3,14)","(9,5)"
-312833850,Descent2e,3,ROUND_OVER,86,7,2,14,"(8,2)","(7,15)",,,,"(9,7)",,,,"(4,7)","(4,8)","(3,14)","(9,5)"
-312833850,Descent2e,4,ROUND_OVER,119,7,2,14,"(7,3)","(7,15)",,,,"(11,5)",,,,"(4,7)","(4,8)","(3,14)","(9,5)"
-312833850,Descent2e,5,GAME_OVER,121,1,2,14,"(7,3)","(7,15)",,,,"(11,5)",,,,"(4,7)","(4,8)","(3,14)","(9,5)"
113837294,Descent2e,0,ABOUT_TO_START,0,0,2,15,"(11,6)","(2,15)",,,,"(1,16)",,,,"(4,2)","(4,3)","(5,5)","(8,3)"
113837294,Descent2e,0,ROUND_OVER,22,7,2,15,"(11,6)","(5,13)",,,,"(5,15)",,,,"(2,6)","(4,3)","(6,15)","(8,3)"
113837294,Descent2e,1,ROUND_OVER,38,6,2,15,"(11,6)","(5,13)",,,,"(6,15)",,,,"(2,6)","(4,7)","(11,5)","(8,3)"
113837294,Descent2e,2,ROUND_OVER,53,7,2,15,"(11,6)","(7,15)",,,,"(6,15)",,,,"(2,6)","(3,10)","(11,5)","(8,3)"
113837294,Descent2e,3,ROUND_OVER,68,7,2,15,"(11,6)","(7,15)",,,,"(7,14)",,,,"(2,6)","(4,14)","(11,5)","(8,3)"
113837294,Descent2e,4,ROUND_OVER,95,7,2,15,"(11,6)","(6,15)",,,,"(9,15)",,,,"(2,6)","(4,14)","(11,5)","(8,3)"
113837294,Descent2e,5,ROUND_OVER,115,6,2,15,"(11,6)","(5,15)",,,,"(10,14)",,,,"(2,6)","(7,7)","(11,5)","(8,3)"
113837294,Descent2e,6,ROUND_OVER,122,7,2,15,"(11,6)","(5,15)",,,,"(10,14)",,,,"(2,6)","(7,7)","(11,5)","(8,3)"
113837294,Descent2e,7,ROUND_OVER,131,7,2,15,"(11,6)","(5,15)",,,,"(10,14)",,,,"(2,6)","(7,7)","(11,5)","(8,3)"
113837294,Descent2e,8,ROUND_OVER,140,7,2,15,"(11,6)","(5,15)",,,,"(10,14)",,,,"(2,6)","(7,7)","(11,5)","(8,3)"
113837294,Descent2e,9,ROUND_OVER,147,7,2,15,"(11,6)","(5,15)",,,,"(10,14)",,,,"(2,6)","(7,7)","(11,5)","(8,3)"
113837294,Descent2e,10,ROUND_OVER,158,7,2,15,"(11,6)","(5,15)",,,,"(9,13)",,,,"(2,6)","(7,7)","(11,5)","(8,3)"
113837294,Descent2e,11,ROUND_OVER,167,7,2,15,"(11,6)","(5,15)",,,,"(9,13)",,,,"(2,6)","(7,7)","(11,5)","(8,3)"
113837294,Descent2e,12,ROUND_OVER,175,7,2,15,"(11,6)","(5,15)",,,,"(9,13)",,,,"(2,6)","(7,7)","(11,5)","(8,3)"
113837294,Descent2e,13,ROUND_OVER,184,7,2,15,"(11,6)","(5,15)",,,,"(9,13)",,,,"(2,6)","(7,7)","(11,5)","(8,3)"
113837294,Descent2e,14,ROUND_OVER,193,7,2,15,"(11,6)","(5,15)",,,,"(9,13)",,,,"(2,6)","(7,7)","(11,5)","(8,3)"
113837294,Descent2e,15,ROUND_OVER,205,7,2,15,"(11,6)","(6,15)",,,,"(9,13)",,,,"(2,6)","(7,7)","(11,5)","(8,3)"
113837294,Descent2e,16,ROUND_OVER,215,7,2,15,"(11,6)","(6,15)",,,,"(9,13)",,,,"(2,6)","(7,7)","(11,5)","(8,3)"
113837294,Descent2e,17,ROUND_OVER,224,7,2,15,"(11,6)","(6,15)",,,,"(9,13)",,,,"(2,6)","(7,7)","(11,5)","(8,3)"
113837294,Descent2e,18,ROUND_OVER,234,7,2,15,"(11,6)","(6,15)",,,,"(9,13)",,,,"(2,6)","(7,7)","(11,5)","(8,3)"
113837294,Descent2e,19,ROUND_OVER,248,7,2,15,"(11,6)","(6,15)",,,,"(9,13)",,,,"(4,4)","(7,7)","(11,5)","(8,3)"
